,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFI_1,SCFI_2,SCFI_3,SCFI_3_1,SCFI_4,SCFI_5,SCFI_5_1,SCFI_7,SCFI_6,SCFI_9,SCFI_10,SCFI_11,SCFI_11_1,SCFI_11_2,SCFI_11_3,SCFI_11_4,SCFI_12,SCFI_13,SCFI_14,SCFI_14_1,SCFI_14_2,SCFI_15,SCFI_16,SCFI_16_1,SCFI_17,SCFI_18,SCFI_19,SCFI_19_1,SCFI_19_2,SCFI_19_3,SCFI_20,SCFI_20_1,SCFI_20_2,SCFI_20_3,SCFI_20_4,SCFI_20_5,SCFI_21,SCFI_21_1,SCFI_31,SCFI_32,SCFI_33,SCFI_34,SCFI_40,SCFI_40_1,SCFI_40_2,SCFI_40_3,SCFI_40_4,SCFI_40_5,SCFI_40_6,SCFI_30,SCFI_35,SCFI_36,SCFI_37,SCFI_38,SCFI_39,SCFI_45,SCFI_45_1,SCFI_46,SCFI_47,SCFI_48,SCFI_49,SCFI_50,SCFI_50_1,SCFI_50_2,SCFI_42,SCFI_42_1,SCFI_42_2,SCFI_51,SCFI_51_1,SCFI_51_2,SCFI_52,SCFI_44,SCFI_43,SCFI_43_1,SCFI_60,SCFI_61,SCFI_62,SCFI_62_1,SCFI_62_2,SCFI_63,SCFI_64,SCFI_65,SCFI_70,SCFI_71,SCFI_72,SCFI_73,SCFI_73_1,SCFI_73_2,SCFI_74,SCFI_74_1,SCFI_74_2,SCFI_74_3,SCFI_75,SCFI_76,SCFI_80,SCFI_90,SCFI_101,SCFI_101_1,SCFI_101_3,SCFI_101_2,SCFI_102,SCFI_103,SCFI_103_1,SCFI_103_3,SCFI_103_2,SCFI_104,SCFI_01A,SCFI_02A,SCFI_03A,SCFI_04A,SCFI_04A1,SCFI_04A2,SCFI_05A,SCFI_06A,SCFI_07A,SCFI_09A,SCFI_11A,SCFI_12A,SCFI_13A,SCFI_14A,SCFI_15A,SCFI_20A,SCFI_30A,SCFI_31A,SCFI_32A,SCFI_32_A1,SCFI_32_A2,SCFI_32_A3,SCFI_34A,SCFI_33A,SCFI_35A,SCFI_35_A1,SCFI_36A,SCFI_37A,SCFI_40A,SCFI_41A,SCFI_42A,SCFI_42_1A,SCFI_42_2A,SCFI_42_3A,SCFI_43A,SCFI_44A,SCFI_45A,SCFI_45_1A,SCFI_46A,SCFI_47A,SCFI_8,SCFI_41,SCFI_08A,SCFI_10A,CREATED_DATE,UPDATED_DATE
1727,2023-03-31,,Q,CSI,N,3,-3709729935.0,181741424.0,183101243.0,0.0,0.0,0.0,0.0,-1359819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8930733808.0,9802541221.0,0.0,-716732988.0,0.0,-155074425.0,0.0,0.0,0.0,0.0,0.0,0.0,5775266111.0,0.0,-5708522.0,845569364.0,0.0,0.0,-170084322.0,0.0,0.0,-221015149.0,-162282078.0,0.0,0.0,-2641136294.0,0.0,-800810696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247277600.0,-123150000.0,0.0,0.0,1359819.0,0.0,0.0,0.0,-121790181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125487419.0,129679616196.0,1679616196.0,0.0,128000000000.0,0.0,131805103615.0,1805103615.0,0.0,130000000000.0,0.0,179551789524.0,-208936438608.0,0.0,0.0,0.0,0.0,0.0,0.0,126236314836.0,0.0,-14381032.0,0.0,0.0,254694240.0,0.0,-5676164302.0,29234604976.0,29234604976.0,29234604976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23558440674.0,23558440674.0,23558440674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102768143262.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1728,2022-09-30,,Q,SSV,N,3,30465738720.0,-55585354214.0,1693566687.0,0.0,0.0,34596768.0,0.0,0.0,-44965785253.0,0.0,-52931256.0,-52931256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3483370.0,-3483370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229742655365.0,42044176226.0,141125000000.0,-412571807542.0,0.0,-340024049.0,0.0,0.0,0.0,0.0,0.0,0.0,-180290904598.0,0.0,0.0,46149161.0,0.0,9527697666.0,-5077692337.0,0.0,0.0,-3521833.0,-6299432.0,0.0,-202918148.0,-4968831464.0,0.0,-2219588668.0,0.0,50562893070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205466934718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448804204203.0,0.0,1448804204203.0,-922779561476.0,0.0,0.0,-922779561476.0,0.0,0.0,526024642727.0,320557708009.0,4403884191.0,4402922888.0,0.0,0.0,961303.0,324961592200.0,53801034129.0,0.0,271125000000.0,35558071.0,7623540436216.0,-7674757942122.0,0.0,0.0,0.0,0.0,0.0,0.0,5297515918591.0,0.0,0.0,0.0,0.0,38638923821.0,-38618498645.0,-54536228464.0,77859285967.0,77859285967.0,73664065377.0,0.0,0.0,0.0,815960544.0,3379260046.0,0.0,0.0,0.0,0.0,23323057503.0,23323057503.0,22466984647.0,0.0,0.0,0.0,850351827.0,5721029.0,0.0,0.0,0.0,0.0,-12347732416.0,1793862752.0,-5300855066325.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1729,2022-09-30,,Q,APG,N,3,-49003302474.0,61466651567.0,-433313445.0,0.0,0.0,0.0,0.0,39145358548.0,0.0,108056464.0,16635033474.0,16635033474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164304120581.0,7024338549.0,0.0,-93521444822.0,-21393813800.0,1976436779.0,-58389637287.0,0.0,0.0,0.0,0.0,0.0,-120459013386.0,0.0,46055392438.0,-483297833.0,0.0,0.0,-64418604900.0,0.0,-2012599.0,4028862077.0,604641100.0,0.0,-10392210103.0,0.0,0.0,0.0,0.0,881107924.0,0.0,0.0,0.0,68452337015.0,0.0,0.0,68452337015.0,-91360630819.0,551836795.0,0.0,0.0,0.0,24920000000.0,0.0,26570837.0,25498407632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65862223187.0,233672375709.0,233530765709.0,0.0,0.0,141610000.0,167810152522.0,17710152522.0,0.0,150100000000.0,0.0,968468221420.0,-324374697832.0,0.0,0.0,0.0,0.0,0.0,0.0,-6091459301018.0,0.0,-537921044.0,0.0,0.0,486993800000.0,-249176315000.0,2006906783.0,21095503921.0,21095503921.0,21095503921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23102410704.0,23102410704.0,23102410704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22646550000.0,-881107924.0,5212093120257.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1730,2022-09-30,,Q,SBBS,N,3,-3293553471.0,570476698.0,97499410.0,0.0,0.0,525674523.0,0.0,-6795386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539927100.0,2638652.0,0.0,-542565752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1503729633.0,0.0,0.0,-148555100.0,0.0,710444.0,-1018453926.0,0.0,0.0,-82778550.0,-21381907.0,0.0,62619079.0,0.0,0.0,310441507.0,0.0,0.0,0.0,0.0,0.0,-100500000.0,0.0,0.0,-100500000.0,-4226806406.0,0.0,0.0,0.0,0.0,0.0,0.0,6795386.0,6795386.0,0.0,0.0,16484345477.0,0.0,16484345477.0,-15977805477.0,0.0,0.0,-15977805477.0,0.0,0.0,506540000.0,-3713471020.0,54732831381.0,16450158771.0,0.0,38282672610.0,0.0,51019360361.0,12320298959.0,0.0,38699061402.0,0.0,61882873500.0,-60952378200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29070626.0,0.0,0.0,0.0,0.0,115434612.0,2411381081.0,2411381081.0,0.0,0.0,0.0,0.0,2411381081.0,0.0,0.0,0.0,0.0,0.0,2526815693.0,2526815693.0,0.0,0.0,0.0,0.0,0.0,2526815693.0,0.0,0.0,0.0,0.0,-45901849.0,34095920.0,-785990062.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1731,2022-09-30,,Q,TVB,N,3,-11534900848.0,3577621665.0,366208356.0,0.0,0.0,0.0,0.0,-117936138.0,3329349447.0,0.0,-5194172280.0,-5194172280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13748449894.0,13748449894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343379181038.0,213748632086.0,0.0,-287612060356.0,166367676641.0,-736867333.0,251611800000.0,0.0,0.0,0.0,0.0,0.0,-21689983441.0,0.0,-1022249024.0,-5128067.0,0.0,-347356033949.0,-14701481331.0,0.0,59652000.0,601139170.0,312045872.0,0.0,4076519514.0,0.0,0.0,-2017050075.0,0.0,-5792359707.0,0.0,0.0,0.0,106840000.0,0.0,0.0,106840000.0,-21092985010.0,0.0,0.0,0.0,0.0,20000000000.0,0.0,117936138.0,20117936138.0,1169655429.0,0.0,0.0,0.0,0.0,-22210000000.0,0.0,0.0,-22210000000.0,0.0,-60000000.0,-21100344571.0,-22075393443.0,255682148482.0,255682148482.0,0.0,0.0,0.0,233606755039.0,233606755039.0,0.0,0.0,0.0,2736590243710.0,-2760456723235.0,0.0,0.0,0.0,0.0,0.0,0.0,3618884654833.0,0.0,-137157915.0,0.0,0.0,10693676031.0,180079380457.0,55595387241.0,116200561395.0,116200561395.0,116184011635.0,0.0,0.0,0.0,0.0,0.0,16549760.0,0.0,0.0,0.0,171795948636.0,171795948636.0,171787398636.0,0.0,0.0,0.0,0.0,0.0,8550000.0,0.0,0.0,0.0,0.0,668941118.0,-3730058686640.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1732,2023-03-31,,Q,HAC,N,3,6582797864.0,-3455006181.0,148659603.0,0.0,0.0,0.0,0.0,-530526483.0,75475617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12781385915.0,-12781385915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13543760878.0,6012185415.0,-20000000000.0,-2352296034.0,0.0,29883871497.0,0.0,0.0,0.0,0.0,0.0,0.0,8323658937.0,0.0,3718044199.0,0.0,0.0,34315466.0,-64224590.0,0.0,-21466189.0,-275354035.0,-763496770.0,0.0,-6567675603.0,0.0,0.0,-455356494.0,0.0,-75475617.0,0.0,0.0,0.0,-712272000.0,0.0,0.0,-712272000.0,-1329935295.0,-31438000.0,0.0,0.0,0.0,0.0,0.0,0.0,-31438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4105520.0,-4105520.0,-1365478815.0,22593921996.0,3593921996.0,0.0,19000000000.0,0.0,21228443181.0,5228443181.0,0.0,16000000000.0,0.0,534819831420.0,-492474721940.0,0.0,0.0,0.0,0.0,0.0,0.0,-43782433035.0,0.0,-298359502.0,0.0,0.0,2858428822.0,-2896641234.0,-1773895469.0,75524554692.0,75524554692.0,73268654693.0,0.0,0.0,0.0,10553744.0,0.0,2245346255.0,0.0,0.0,0.0,73750659223.0,73750659223.0,71445662694.0,0.0,0.0,0.0,0.0,97862686.0,2207133843.0,0.0,0.0,0.0,-3148614918.0,-37140308.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1733,2021-06-30,,Q,DSC,Y,3,-1592064409.0,-14291539.0,31395246.0,0.0,-24795172.0,0.0,0.0,-17927237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40093901052.0,0.0,-50000000000.0,10047293646.0,-224098698.0,82904000.0,0.0,0.0,0.0,0.0,0.0,0.0,-42385325046.0,0.0,-347171054.0,0.0,0.0,-1470000.0,-1679490459.0,0.0,7220000.0,70641435.0,294790125.0,0.0,5151862.0,0.0,0.0,-530617350.0,0.0,0.0,29500000.0,0.0,29500000.0,-518719300.0,0.0,0.0,-518719300.0,-43991680994.0,-42900000.0,-6636362.0,0.0,0.0,0.0,0.0,24563599.0,-24972763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44016653757.0,48257814020.0,8584814020.0,0.0,39673000000.0,0.0,4241160263.0,4241160263.0,0.0,0.0,0.0,368252068100.0,-324079735174.0,0.0,0.0,0.0,0.0,0.0,0.0,-30129051227.0,0.0,-36233226.0,0.0,0.0,0.0,0.0,14007048473.0,34400453247.0,34400453247.0,28634441835.0,0.0,0.0,0.0,5766011412.0,0.0,0.0,0.0,0.0,0.0,48407501720.0,48407501720.0,45502059033.0,0.0,0.0,0.0,0.0,2905442687.0,0.0,0.0,0.0,0.0,-2964376.0,378740747.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1734,2021-12-31,,Y,TCI,Y,12,217190052489.0,789361189.0,2897709753.0,0.0,0.0,0.0,0.0,-8921769258.0,28170576310.0,-19799820000.0,11197386162.0,11197386162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27832903311.0,-27832903311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619019187159.0,-98313729551.0,-59441213121.0,-604388015588.0,149900736265.0,-2619144412.0,-4157820752.0,0.0,0.0,0.0,0.0,0.0,-682038781398.0,0.0,-2182368398.0,-172523144.0,0.0,0.0,-4290133371.0,0.0,0.0,1255539335.0,24533072.0,0.0,1777187014.0,-37160247271.0,0.0,-3025834729.0,0.0,-23822666159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-480694884869.0,-5057504520.0,0.0,0.0,0.0,0.0,0.0,8921769258.0,3864264738.0,649716470000.0,0.0,1640792038761.0,0.0,1640792038761.0,-1606468801081.0,0.0,0.0,-1606468801081.0,0.0,0.0,684039707680.0,207209087549.0,80201639342.0,24503096236.0,0.0,55698543106.0,0.0,287410726891.0,57410726891.0,0.0,230000000000.0,0.0,21071760215640.0,-21328981459120.0,0.0,0.0,0.0,0.0,0.0,0.0,616130625404.0,0.0,-131057436817.0,0.0,0.0,23148586640.0,-23167254140.0,227833277607.0,133900481871.0,133900481871.0,76422990736.0,0.0,0.0,0.0,0.0,57457713700.0,19777435.0,0.0,0.0,0.0,361733759478.0,361733759478.0,73567127243.0,0.0,0.0,0.0,288165522300.0,0.0,1109935.0,0.0,0.0,0.0,-1557335616.0,4576919412.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1735,2021-12-31,,Q,TCI,N,3,31180242276.0,-13579046465.0,754879680.0,0.0,0.0,0.0,0.0,-2658504525.0,8250659464.0,-19799820000.0,9848980502.0,9848980502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7800099900.0,-7800099900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348657852219.0,-38397800001.0,-10000000000.0,-339806702525.0,41617029441.0,4940128875.0,-7010508009.0,0.0,0.0,0.0,0.0,0.0,-388092991181.0,0.0,540899210.0,2299683.0,0.0,13807395.0,-5360114138.0,0.0,0.0,546892286.0,-379572846.0,0.0,-184238375.0,-33119263864.0,0.0,-3292260335.0,0.0,0.0,0.0,0.0,0.0,-5637132876.0,-5637132876.0,0.0,0.0,-368442914768.0,-3974287520.0,0.0,0.0,0.0,0.0,0.0,2658504525.0,-1315782995.0,514716470000.0,0.0,656835650000.0,0.0,656835650000.0,-565100000000.0,0.0,0.0,-565100000000.0,0.0,0.0,606452120000.0,236693422237.0,50717304654.0,140412576.0,0.0,50576892078.0,0.0,287410726891.0,57410726891.0,0.0,230000000000.0,0.0,5781247406600.0,-5898419380000.0,0.0,0.0,0.0,0.0,0.0,0.0,288632274711.0,0.0,-37784158411.0,0.0,0.0,7375304577.0,-8821781447.0,132229666030.0,229504093448.0,229504093448.0,133512497643.0,0.0,0.0,0.0,0.0,94544009000.0,1447586805.0,0.0,0.0,0.0,361733759478.0,361733759478.0,73567127243.0,0.0,0.0,0.0,288165522300.0,0.0,1109935.0,0.0,0.0,0.0,-126261084.0,7433544898.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1736,2020-09-30,,Q,ASIAS,N,3,-944669258.0,43648014.0,43648014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146435837.0,0.0,0.0,0.0,0.0,-146435837.0,0.0,0.0,0.0,0.0,0.0,0.0,-5093448575.0,0.0,0.0,-66800000.0,0.0,-4900000000.0,0.0,0.0,8212384.0,-22279726.0,-1053100.0,0.0,35000000.0,21755249.0,0.0,-22404683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5994469819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5994469819.0,31159573736.0,31159573736.0,0.0,0.0,0.0,25165103917.0,25165103917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557138.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
1737,2024-06-30,,Q,APG,Y,3,55988627722.0,3982929098.0,1027928368.0,0.0,0.0,0.0,0.0,-60164837.0,3015165567.0,0.0,11186374492.0,11186374492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10170513058.0,-10170513058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592039916100.0,-250414506773.0,29730000000.0,-109484522038.0,0.0,-615400139.0,-261255487150.0,0.0,0.0,0.0,0.0,0.0,17392141069.0,0.0,37413459270.0,-159003722.0,0.0,1389957166.0,585222017086.0,0.0,-3480000.0,-11661931139.0,124017600.0,0.0,-39015136.0,-984858942.0,0.0,150039415.0,0.0,-614181762.0,0.0,0.0,0.0,-25776821.0,0.0,0.0,-25776821.0,78379559323.0,-4189680000.0,0.0,0.0,0.0,-849355967800.0,64186250000.0,0.0,-789359397800.0,770000000000.0,0.0,126890000000.0,0.0,126890000000.0,0.0,0.0,0.0,0.0,0.0,0.0,896890000000.0,185910161523.0,31555980888.0,1555980888.0,0.0,30000000000.0,0.0,217466142411.0,177466142411.0,0.0,40000000000.0,0.0,25373317700.0,-9429464634670.0,0.0,0.0,0.0,0.0,0.0,0.0,9660715880251.0,0.0,-2649522850.0,0.0,0.0,0.0,0.0,420194085371.0,23725155619.0,23725155619.0,23725155619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443919240990.0,443919240990.0,443919240990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1379185846.0,166219044940.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
1738,2024-06-30,,Q,EVS,Y,3,21151210615.0,12056521965.0,1363811843.0,0.0,-284986400.0,0.0,0.0,4717341069.0,6260355453.0,0.0,8559002625.0,8559002625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4328223260.0,-4328223260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252827369255.0,474381940621.0,0.0,20010932764.0,0.0,-4836529898.0,-742383712742.0,0.0,0.0,0.0,0.0,0.0,-115037455221.0,0.0,158141733854.0,-22265325.0,0.0,-2625900.0,32935308094.0,0.0,43974000.0,-487636061.0,32448172.0,0.0,-43227597468.0,-3742824536.0,0.0,487386773.0,0.0,-6433813941.0,192810000.0,0.0,192810000.0,-425000000.0,0.0,0.0,-425000000.0,-77598943276.0,-38555000.0,2727273.0,0.0,0.0,0.0,0.0,-4720068342.0,-4755896069.0,0.0,0.0,653500104988.0,0.0,653500104988.0,-618339373005.0,0.0,0.0,-618339373005.0,0.0,0.0,35160731983.0,-47194107362.0,127515507852.0,127515507852.0,0.0,0.0,0.0,80321400490.0,80321400490.0,0.0,0.0,0.0,2030844000444.0,-2105390504334.0,0.0,0.0,0.0,0.0,0.0,0.0,2968709326168.0,0.0,0.0,0.0,0.0,13237000877.0,-13415751787.0,-20800979603.0,153018998586.0,153018998586.0,57408728236.0,0.0,0.0,0.0,95429399440.0,0.0,180870910.0,0.0,0.0,0.0,132218018983.0,132218018983.0,82450987873.0,0.0,0.0,0.0,0.0,49764911110.0,2120000.0,0.0,0.0,0.0,0.0,298016372.0,-2914785050971.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
1739,2024-06-30,,Q,TVS,Y,3,22540442235.0,264211759693.0,1711147280.0,0.0,0.0,0.0,0.0,-2637397540.0,42264189667.0,0.0,93419616087.0,93419616087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9220047939.0,2933694528.0,0.0,0.0,0.0,-12153742467.0,0.0,0.0,0.0,0.0,0.0,0.0,-701544702082.0,865883930210.0,-2053326356118.0,-66198285502.0,781589317808.0,-3271153441.0,-226222155039.0,0.0,0.0,0.0,0.0,0.0,-505375176413.0,0.0,-333651554054.0,-6400303234.0,0.0,-149513892282.0,230652069118.0,0.0,-25174800.0,-2133512806.0,13602777025.0,0.0,470999973883.0,-8388000000.0,0.0,430311019.0,0.0,-48497506488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134423406337.0,-5380359900.0,863636364.0,0.0,0.0,0.0,44828929071.0,0.0,40312205535.0,1150000000.0,0.0,5056697598530.0,0.0,5056697598530.0,-5132968745650.0,0.0,0.0,-5132968745650.0,0.0,-1353071383.0,-76474218503.0,-170585419305.0,451329771762.0,248329771762.0,0.0,203000000000.0,0.0,280744352457.0,272744352457.0,0.0,8000000000.0,0.0,397478888040.0,-731108184044.0,0.0,0.0,0.0,0.0,0.0,0.0,1006126442013.0,0.0,-130310611.0,0.0,0.0,28543939728.0,-6455185000.0,-14709535297.0,198674034056.0,198674034056.0,198645891373.0,0.0,0.0,0.0,28142683.0,0.0,0.0,0.0,0.0,0.0,183964498759.0,183964498759.0,183936261730.0,0.0,0.0,0.0,0.0,28237029.0,0.0,0.0,0.0,0.0,222873820286.0,29094338288.0,-709165125423.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
1740,2024-06-30,2024-07-19 00:00:00,Q,SJCS,N,0,1924131398.0,961607043.0,488229000.0,,276868373.0,43675088.0,,58161132.0,289315068.0,0.0,25667763.0,12928624.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,12739139.0,-1271272273.0,-1271272277.0,,,,0.0,,,,,,4.0,,1028434468.0,0.0,7657846360.0,0.0,10000000.0,,,,,,,28314562639.0,0.0,-194641618.0,3015029966.0,0.0,0.0,-243027990.0,,0.0,-221679322.0,0.0,0.0,-15454094.0,,,171196071.0,,,0.0,,,58602712.0,-377900057.0,0.0,,12379906872.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34135900000.0,0.0,0.0,0.0,-10135900000.0,0.0,0.0,0.0,12379906872.0,0.0,0.0,,0.0,0.0,12379906872.0,12379906872.0,,0.0,0.0,81139123041.0,-138695154338.0,0.0,0.0,,,0.0,0.0,115068051543.0,0.0,-22843001.0,0.0,0.0,0.0,0.0,3268300941.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,3268300941.0,3268300941.0,3268300941.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-194641618.0,-148633555.0,-54220876304.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
1741,2022-12-31,,Q,VTSC,N,3,-105246894615.0,429049565.0,429049565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253415712711.0,-253415712711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33800150158.0,33800150158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312446983860.0,242023985577.0,0.0,70177139783.0,0.0,245858500.0,0.0,0.0,0.0,0.0,0.0,0.0,336651342116.0,0.0,-580804196.0,0.0,0.0,-487753.0,0.0,0.0,0.0,122606427.0,372588332.0,0.0,23949850512.0,0.0,0.0,272773126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12217934513.0,-491717000.0,0.0,0.0,0.0,0.0,0.0,0.0,-491717000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11726217513.0,7590266209.0,7590266209.0,0.0,0.0,0.0,19316483722.0,19316483722.0,0.0,0.0,0.0,1853613987677.0,-1857322324486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3708336809.0,7758451066.0,7758451066.0,3168097866.0,0.0,0.0,0.0,4590353200.0,0.0,0.0,0.0,0.0,0.0,4050114257.0,4050114257.0,3645694257.0,0.0,0.0,0.0,0.0,404420000.0,0.0,0.0,0.0,0.0,0.0,67831808.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
